#      state #   5: atom   1 (Fe ), wfc  3 (l=2 m= 1)
#      state #   6: atom   1 (Fe ), wfc  3 (l=2 m= 2)
#      state #   7: atom   1 (Fe ), wfc  3 (l=2 m= 3)
#      state #   8: atom   1 (Fe ), wfc  3 (l=2 m= 4)
#      state #   9: atom   1 (Fe ), wfc  3 (l=2 m= 5)
# energies were translated by aligning to the reference value EF=    11.90670
#iK    K-length    E-EF(eV) [TOTAL] [#___5] [#___6] [#___7] [#___8] [#___9]
  2     0.00707    -1.77357   0.310   0.000   0.155   0.155   0.000   0.000
  2     0.00707    -0.43092   0.429   0.000   0.002   0.002   0.425   0.000
  2     0.00707    -0.42837   0.428   0.000   0.000   0.000   0.428   0.000
  2     0.00707    -0.24202   0.496   0.000   0.248   0.248   0.000   0.000
  2     0.00707    -0.24016   0.495   0.000   0.246   0.246   0.003   0.000
  2     0.00707     1.03506   0.429   0.235   0.000   0.000   0.000   0.194
  2     0.00707     1.03507   0.429   0.235   0.000   0.000   0.000   0.194
  2     0.00707     4.60397   0.066   0.000   0.033   0.033   0.000   0.000
  2     0.00707     4.60503   0.066   0.000   0.033   0.033   0.000   0.000
  3     0.01414   -86.70912   0.000   0.000   0.000   0.000   0.000   0.000
  3     0.01414   -86.70908   0.000   0.000   0.000   0.000   0.000   0.000
  3     0.01414   -52.97052   0.000   0.000   0.000   0.000   0.000   0.000
  3     0.01414   -52.97036   0.000   0.000   0.000   0.000   0.000   0.000
  3     0.01414   -52.76201   0.000   0.000   0.000   0.000   0.000   0.000
  3     0.01414   -52.76184   0.000   0.000   0.000   0.000   0.000   0.000
  3     0.01414   -52.70948   0.000   0.000   0.000   0.000   0.000   0.000
  3     0.01414   -52.70944   0.000   0.000   0.000   0.000   0.000   0.000
  3     0.01414   -48.42416   0.000   0.000   0.000   0.000   0.000   0.000
  3     0.01414   -48.42415   0.000   0.000   0.000   0.000   0.000   0.000
  3     0.01414   -48.41652   0.000   0.000   0.000   0.000   0.000   0.000
  3     0.01414   -48.41652   0.000   0.000   0.000   0.000   0.000   0.000
  3     0.01414   -48.40021   0.000   0.000   0.000   0.000   0.000   0.000
  3     0.01414   -48.40021   0.000   0.000   0.000   0.000   0.000   0.000
  3     0.01414   -48.39638   0.000   0.000   0.000   0.000   0.000   0.000
  3     0.01414   -48.39638   0.000   0.000   0.000   0.000   0.000   0.000
  3     0.01414   -48.37838   0.000   0.000   0.000   0.000   0.000   0.000
  3     0.01414   -48.37838   0.000   0.000   0.000   0.000   0.000   0.000
  3     0.01414   -13.46137   0.026   0.000   0.013   0.013   0.000   0.000
  3     0.01414   -13.45971   0.026   0.000   0.013   0.013   0.000   0.000
  3     0.01414    -6.11803   0.074   0.007   0.000   0.000   0.000   0.067
  3     0.01414    -6.11741   0.074   0.007   0.000   0.000   0.000   0.067
  3     0.01414    -3.58284   0.067   0.000   0.000   0.000   0.067   0.000
